"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20221104","1호선","동묘앞","8965","9258","20221107"
"20221104","6호선","동묘앞","8560","8557","20221107"
"20221104","경인선","동암","17479","17669","20221107"
"20221104","경인선","동인천","15726","14916","20221107"
"20221104","4호선","동작(현충원)","1570","1664","20221107"
"20221104","9호선","동작(현충원)","2109","1665","20221107"
"20221104","경부선","두정","8996","8121","20221107"
"20221104","5호선","둔촌동","9287","9420","20221107"
"20221104","9호선2~3단계","둔촌오륜","1229","1187","20221107"
"20221104","9호선","등촌","12650","12137","20221107"
"20221104","경의선","디지털미디어시티","3105","2751","20221107"
"20221104","공항철도 1호선","디지털미디어시티","15519","14241","20221107"
"20221104","6호선","디지털미디어시티","15627","17135","20221107"
"20221104","2호선","뚝섬","26120","27433","20221107"
"20221104","7호선","뚝섬유원지","8488","8272","20221107"
"20221104","5호선","마곡","11901","11943","20221107"
"20221104","공항철도 1호선","마곡나루(서울식물원)","10612","10112","20221107"
"20221104","9호선","마곡나루(서울식물원)","13906","13546","20221107"
"20221104","일산선","마두","8419","8807","20221107"
"20221104","7호선","마들","14396","13383","20221107"
"20221104","경춘선","마석","4450","4381","20221107"
"20221104","5호선","마장","6492","6170","20221107"
"20221104","5호선","마천","8200","7748","20221107"
"20221104","5호선","마포","15862","16411","20221107"
"20221104","6호선","마포구청","15786","14121","20221107"
"20221104","중앙선","망우","8915","8538","20221107"
"20221104","6호선","망원","15961","17240","20221107"
"20221104","경원선","망월사","9325","9173","20221107"
"20221104","분당선","망포","17436","16277","20221107"
"20221104","분당선","매교","5066","4984","20221107"
"20221104","3호선","매봉","13813","13195","20221107"
"20221104","분당선","매탄권선","6102","5659","20221107"
"20221104","7호선","먹골","11127","10795","20221107"
"20221104","7호선","면목","17399","16783","20221107"
"20221104","4호선","명동","28839","30523","20221107"
"20221104","5호선","명일","10078","10291","20221107"
"20221104","경부선","명학","10335","10026","20221107"
"20221104","분당선","모란","27978","29035","20221107"
"20221104","8호선","모란","6464","5507","20221107"
"20221104","5호선","목동","18487","19878","20221107"
"20221104","8호선","몽촌토성(평화의문)","7160","7385","20221107"
"20221104","3호선","무악재","4509","4510","20221107"
"20221104","2호선","문래","23957","24996","20221107"
"20221104","경의선","문산","6162","6165","20221107"
"20221104","8호선","문정","22747","23827","20221107"
"20221104","분당선","미금","17105","18534","20221107"
"20221104","5호선","미사","18226","18771","20221107"
"20221104","4호선","미아(서울사이버대학)","17156","16476","20221107"
"20221104","4호선","미아사거리","29404","28998","20221107"
"20221104","안산선","반월","4845","4613","20221107"
"20221104","7호선","반포","7114","6765","20221107"
"20221104","5호선","발산","22727","23874","20221107"
"20221104","2호선","방배","19722","20316","20221107"
"20221104","5호선","방이","7786","8012","20221107"
"20221104","경원선","방학","10808","10442","20221107"
"20221104","5호선","방화","7397","7093","20221107"
"20221104","장항선","배방","1445","1469","20221107"
"20221104","경의선","백마","7849","7484","20221107"
"20221104","일산선","백석","10677","10695","20221107"
"20221104","경춘선","백양리","64","82","20221107"
"20221104","경인선","백운","7404","7378","20221107"
"20221104","6호선","버티고개","2435","2288","20221107"
"20221104","과천선","범계","29243","30272","20221107"
"20221104","경춘선","별내","3566","3394","20221107"
"20221104","경부선","병점","17660","17536","20221107"
"20221104","신림선","보라매","3537","3106","20221107"
"20221104","7호선","보라매","8172","8045","20221107"
"20221104","신림선","보라매공원","2014","2140","20221107"
"20221104","신림선","보라매병원","6952","7110","20221107"
"20221104","6호선","보문","8673","7788","20221107"
"20221104","우이신설선","보문","1712","1715","20221107"
"20221104","경원선","보산","1967","1634","20221107"
"20221104","분당선","보정","3047","2692","20221107"
"20221104","8호선","복정","10699","8848","20221107"
"20221104","장항선","봉명","1570","1428","20221107"
"20221104","9호선2~3단계","봉은사","20483","20914","20221107"
"20221104","2호선","봉천","26306","23954","20221107"
"20221104","6호선","봉화산(서울의료원)","9741","9181","20221107"
"20221104","경인선","부개","9814","9071","20221107"
"20221104","경강선","부발","3203","2480","20221107"
"20221104","경인선","부천","35380","36144","20221107"
"20221104","경인선","부평","31481","35650","20221107"
"20221104","우이신설선","북한산보국문","7109","6631","20221107"
"20221104","우이신설선","북한산우이","3497","3284","20221107"
"20221104","6호선","불광","4864","4623","20221107"
"20221104","3호선","불광","17425","18818","20221107"
"20221104","7호선","사가정","17764","17721","20221107"
"20221104","4호선","사당","30371","26145","20221107"
"20221104","2호선","사당","43651","48813","20221107"
"20221104","경춘선","사릉","2612","2625","20221107"
"20221104","수인선","사리","5688","4892","20221107"
"20221104","9호선","사평","4232","4093","20221107"
"20221104","안산선","산본","17884","19572","20221107"
"20221104","8호선","산성","5991","5844","20221107"
"20221104","4호선","삼각지","6458","7452","20221107"
